,Kernel,Average False Confidence,batch_size,eps,eps_step,max_iter,name
265,rbf,-0.0038214284584635384,1,0.01,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
266,rbf,-0.0658983233343465,10,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
267,rbf,-0.06083638999777781,100,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
268,rbf,-0.04361480676387539,100,0.01,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
269,rbf,-0.10932341360026807,100,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
270,rbf,-0.18476220932884854,10,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
271,rbf,-0.05333105584712361,100,0.1,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
272,rbf,-0.0696015789359112,100,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
273,rbf,-0.08069767923815536,100,0.1,0.1,1,art.attacks.evasion.ProjectedGradientDescent
274,rbf,0.05003959972365739,1,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
275,rbf,-0.03355093472659556,100,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
276,rbf,0.016418598136845253,10,0.1,0.1,100,art.attacks.evasion.ProjectedGradientDescent
277,rbf,-0.04601960737313746,100,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
278,rbf,-0.16401446549692453,1,1.0,0.01,100,art.attacks.evasion.ProjectedGradientDescent
279,rbf,-0.07716457911620364,10,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
280,rbf,-0.13096479979299408,10,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
281,rbf,-0.09949370753315809,100,0.1,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
282,rbf,-0.12389616946055763,1,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
283,rbf,0.05268614007335772,1,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
284,rbf,-0.18970451020743603,100,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
285,rbf,-0.06064559538246679,10,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
286,rbf,-0.0707285524530151,1,0.1,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
287,rbf,-0.06746031865977273,1,0.1,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
288,rbf,-0.04330780780816608,1,1.0,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
289,rbf,0.012451306846149146,10,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
290,rbf,-0.05678189537891041,10,0.01,0.1,100,art.attacks.evasion.ProjectedGradientDescent
291,rbf,-0.009890811612189632,100,0.001,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
292,rbf,-0.07005436234476312,10,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
293,rbf,-0.07682022104182858,10,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
294,rbf,-0.05816380163560173,1,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
295,rbf,-0.21824985349613377,100,0.001,0.1,10,art.attacks.evasion.ProjectedGradientDescent
296,rbf,-0.05671246613250129,100,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
297,rbf,-0.05878100789267034,1,0.1,0.01,1,art.attacks.evasion.ProjectedGradientDescent
298,rbf,-0.0535825419672213,1,0.1,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
299,rbf,-0.009890811612189632,10,0.01,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
300,rbf,-0.07181854153843001,100,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
301,rbf,-0.13639426165943777,10,0.1,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
302,rbf,-0.055216028073869404,100,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
303,rbf,-0.03243088663897407,10,0.01,0.01,100,art.attacks.evasion.ProjectedGradientDescent
304,rbf,-0.23273228126635268,10,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
305,rbf,-0.13352944886928428,10,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
306,rbf,-0.05032696175630389,10,0.01,0.01,1,art.attacks.evasion.ProjectedGradientDescent
307,rbf,-0.09256071029636667,100,0.01,0.01,10,art.attacks.evasion.ProjectedGradientDescent
308,rbf,-0.046361431340853576,100,0.001,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
309,rbf,-0.009890811612189632,10,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
310,rbf,-0.07187558569293792,10,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
311,rbf,-0.10909427086648313,1,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
312,rbf,-0.13109049939789547,10,0.1,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
313,rbf,-0.052487816561216816,100,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
314,rbf,-0.1829692515292429,100,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
315,rbf,-0.08419554254061831,100,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
316,rbf,-0.012867237649234364,10,1.0,0.01,1,art.attacks.evasion.ProjectedGradientDescent
317,rbf,-0.12250565648320826,100,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
318,rbf,0.0620517997874106,1,0.001,0.1,10,art.attacks.evasion.ProjectedGradientDescent
319,rbf,-0.09661129965167267,1,1.0,0.1,1,art.attacks.evasion.ProjectedGradientDescent
320,rbf,-0.009890811612189632,100,0.001,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
321,rbf,-0.05371972139609651,10,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
322,rbf,-0.11066051312219169,100,1.0,0.1,10,art.attacks.evasion.ProjectedGradientDescent
323,rbf,-0.2164870492497256,10,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
324,rbf,-0.09908312911728553,100,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
325,rbf,-0.04454949228631677,1,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
326,rbf,-0.044142605257943446,100,0.01,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
327,rbf,-0.009890811612189632,1,0.01,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
328,rbf,-0.020298550216149104,100,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
329,rbf,-0.060814413911269384,1,1.0,0.01,1,art.attacks.evasion.ProjectedGradientDescent
330,rbf,-0.03243088663897407,100,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
331,rbf,-0.05686504871404905,100,1.0,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
332,rbf,-0.053392380044216495,10,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
333,rbf,-0.08535624897406965,100,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
334,rbf,-0.009890811612189632,100,1.0,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
335,rbf,-0.12233976172265007,100,1.0,0.1,1,art.attacks.evasion.ProjectedGradientDescent
336,rbf,-0.033257811355708024,10,0.01,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
337,rbf,-0.1135695121060771,10,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
338,rbf,-0.143472151842807,10,0.1,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
339,rbf,-0.06679025116052326,1,1.0,0.01,10,art.attacks.evasion.ProjectedGradientDescent
340,rbf,-0.015875288242085128,10,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
341,rbf,-0.023437768209563847,100,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
342,rbf,-0.06894368107604584,100,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
343,rbf,-0.15783852275134355,100,1.0,0.01,100,art.attacks.evasion.ProjectedGradientDescent
344,rbf,-0.08536845220635456,10,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
345,rbf,-0.050845103190899854,100,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
346,rbf,0.07338358625529087,10,1.0,0.01,100,art.attacks.evasion.ProjectedGradientDescent
347,rbf,-0.07185562287482702,1,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
348,rbf,-0.055626231417052675,1,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
349,rbf,-0.059091478071768934,100,0.01,0.1,10,art.attacks.evasion.ProjectedGradientDescent
350,rbf,-0.05686504871404905,100,1.0,0.01,100,art.attacks.evasion.ProjectedGradientDescent
351,rbf,-0.04427656803399667,1,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
352,rbf,0.014079111532510647,1,1.0,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
353,rbf,-0.03356973865022241,1,0.01,0.01,10,art.attacks.evasion.ProjectedGradientDescent
354,rbf,-0.0992898149299136,1,0.001,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
355,rbf,-0.07143685255074869,100,0.1,0.1,10,art.attacks.evasion.ProjectedGradientDescent
356,rbf,-0.13229949088307588,1,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
357,rbf,-0.10675148169699497,10,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
358,rbf,0.06235817860146988,1,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
359,rbf,-0.04762302052004062,1,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
360,rbf,-0.04835636072165803,100,0.1,0.01,100,art.attacks.evasion.ProjectedGradientDescent
361,rbf,-0.21562082208986544,100,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
362,rbf,-0.03243088663897407,1,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
363,rbf,-0.10139609085355192,1,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
364,rbf,-0.06881407724627539,100,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
365,rbf,-0.049435400309194355,10,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
366,rbf,-0.015737323331337462,1,0.001,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
367,rbf,-0.1468031291238243,1,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
368,rbf,-0.03243088663897407,1,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
369,rbf,0.028246366869016847,10,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
370,rbf,-0.0718136421985884,1,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
371,rbf,-0.1079914409950968,100,0.1,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
372,rbf,-0.009890811612189632,10,0.1,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
373,rbf,-0.06459537739986039,1,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
374,rbf,-0.05685681090689605,100,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
375,rbf,-0.022095140535948944,10,0.01,0.01,100,art.attacks.evasion.ProjectedGradientDescent
376,rbf,-0.09083294416633855,1,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
377,rbf,-0.14135235800573473,1,0.01,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
378,rbf,-0.11936231139029793,1,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
379,rbf,-0.09887403903579037,10,1.0,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
380,rbf,0.11187341457262194,32,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
381,rbf,-0.07181854153843001,1,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
382,rbf,-0.1566087712048759,1,1.0,0.01,100,art.attacks.evasion.ProjectedGradientDescent
383,rbf,-0.03243088663897407,100,0.1,0.1,100,art.attacks.evasion.ProjectedGradientDescent
384,rbf,-0.15639818283660797,100,0.001,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
385,rbf,-0.14252515390887552,1,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
386,rbf,-0.06972412132956804,10,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
387,rbf,-0.1235816396683737,1,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
388,rbf,-0.07182054184409134,10,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
389,rbf,-0.11067568163934291,10,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
390,rbf,0.19252794875482052,10,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
391,rbf,0.23685676773067038,10,1.0,0.1,100,art.attacks.evasion.ProjectedGradientDescent
392,rbf,-0.05667137566680425,100,0.1,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
393,rbf,-0.23296339901543658,1,1.0,0.1,100,art.attacks.evasion.ProjectedGradientDescent
394,rbf,-0.12234320508108794,10,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
395,rbf,-0.13110191824816778,1,1.0,0.1,1,art.attacks.evasion.ProjectedGradientDescent
396,rbf,-0.10547747125698045,1,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
397,rbf,-0.08308564683360262,1,0.1,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
398,rbf,-0.05012778623996481,1,0.1,0.1,100,art.attacks.evasion.ProjectedGradientDescent
399,rbf,-0.06603690255904557,1,0.1,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
400,rbf,-0.08032899621068576,10,0.1,0.1,1,art.attacks.evasion.ProjectedGradientDescent
401,rbf,-0.10513483394003462,1,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
402,rbf,-0.12277401102445071,100,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
403,rbf,-0.028756253661763466,1,0.001,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
404,rbf,-0.07826853718249294,100,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
405,rbf,-0.07134225387549262,1,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
406,rbf,-0.07537914960139233,1,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
407,rbf,-0.059193975164521274,10,1.0,0.01,1,art.attacks.evasion.ProjectedGradientDescent
408,rbf,-0.09540920679718587,10,0.1,0.01,100,art.attacks.evasion.ProjectedGradientDescent
409,rbf,-0.03243088663897407,10,0.01,0.001,100,art.attacks.evasion.ProjectedGradientDescent
410,rbf,-0.06955179270862055,100,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
411,rbf,-0.06015184365979061,100,0.01,0.01,10,art.attacks.evasion.ProjectedGradientDescent
412,rbf,-0.13822943090255588,100,1.0,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
413,rbf,-0.05677348342946682,100,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
414,rbf,-0.03325866621869509,1,1.0,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
415,rbf,-0.04604787109206696,1,0.001,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
416,rbf,-0.2210138905289485,100,0.01,0.1,10,art.attacks.evasion.ProjectedGradientDescent
417,rbf,-0.19923663137275602,1,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
418,rbf,-0.046283281757197516,1,0.01,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
419,rbf,-0.04330780780816608,100,1.0,0.1,10,art.attacks.evasion.ProjectedGradientDescent
420,rbf,-0.053468617239960436,10,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
421,rbf,-0.13858896780967375,1,0.01,0.01,10,art.attacks.evasion.ProjectedGradientDescent
422,rbf,-0.050614004191161396,100,1.0,0.1,1,art.attacks.evasion.ProjectedGradientDescent
423,rbf,-0.12368260953361496,100,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
424,rbf,0.0003360928912900851,1,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
425,rbf,-0.06880985590213859,10,0.01,0.01,1,art.attacks.evasion.ProjectedGradientDescent
426,rbf,0.014079451627282325,10,1.0,0.01,100,art.attacks.evasion.ProjectedGradientDescent
427,rbf,-0.16540479501353597,1,0.1,0.1,100,art.attacks.evasion.ProjectedGradientDescent
428,rbf,-0.044993549503147934,1,0.1,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
429,rbf,-0.057006077732892325,1,0.01,0.01,1,art.attacks.evasion.ProjectedGradientDescent
430,rbf,0.061132450601682285,10,0.1,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
431,rbf,-0.10103809459459587,10,1.0,0.01,10,art.attacks.evasion.ProjectedGradientDescent
432,rbf,-0.029798721413093632,10,0.01,0.01,1,art.attacks.evasion.ProjectedGradientDescent
433,rbf,-0.009890811612189632,1,0.1,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
434,rbf,-0.06614159513161062,1,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
435,rbf,-0.061761469247833635,100,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
436,rbf,-0.07180052315825389,1,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
437,rbf,-0.009890811612189632,10,1.0,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
438,rbf,-0.04602162866952395,1,1.0,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
439,rbf,-0.05263713644854937,100,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
440,rbf,-0.20484164133786117,10,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
441,rbf,0.012722765303286688,1,0.01,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
442,rbf,-0.11136065942818871,10,1.0,0.1,10,art.attacks.evasion.ProjectedGradientDescent
443,rbf,-0.10228849944543358,10,0.01,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
444,rbf,-0.21583776395057058,100,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
445,rbf,-0.06059821038383859,10,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
446,rbf,-0.07265702762094892,1,1.0,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
447,rbf,0.02912205818550597,100,0.1,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
448,rbf,-0.0795655462735246,10,0.01,0.01,1,art.attacks.evasion.ProjectedGradientDescent
449,rbf,-0.10922704907393485,10,0.01,0.001,100,art.attacks.evasion.ProjectedGradientDescent
450,rbf,-0.009890811612189632,10,0.001,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
451,rbf,0.027641358015640317,100,0.001,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
452,rbf,-0.0535825419672213,10,0.001,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
453,rbf,-0.06953184956703132,100,0.1,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
454,rbf,0.014079451627282325,1,1.0,0.1,100,art.attacks.evasion.ProjectedGradientDescent
455,rbf,-0.03243088663897407,100,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
456,rbf,-0.10495021698183135,100,0.1,0.01,10,art.attacks.evasion.ProjectedGradientDescent
457,rbf,-0.009890811612189632,100,0.1,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
458,rbf,0.022541996394524366,1,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
459,rbf,-0.0603583846854084,100,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
460,rbf,0.00040247604475740495,10,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
461,rbf,0.05416751053634532,100,1.0,0.1,100,art.attacks.evasion.ProjectedGradientDescent
462,rbf,-0.058730241350934985,10,1.0,0.1,1,art.attacks.evasion.ProjectedGradientDescent
463,rbf,-0.06899950896320109,100,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
464,rbf,-0.009890811612189632,1,1.0,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
465,rbf,-0.09883441084739883,1,0.1,0.1,10,art.attacks.evasion.ProjectedGradientDescent
466,rbf,-0.06897294889698866,100,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
467,rbf,-0.12957023309210747,100,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
468,rbf,-0.12156425745496546,100,0.1,0.1,1,art.attacks.evasion.ProjectedGradientDescent
469,rbf,0.01258704130647872,1,0.01,0.1,100,art.attacks.evasion.ProjectedGradientDescent
470,rbf,-0.029945304002327755,100,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
471,rbf,-0.04358673784937626,10,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
472,rbf,-0.07185311761696309,1,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
473,rbf,-0.05160101063139646,1,1.0,0.1,1,art.attacks.evasion.ProjectedGradientDescent
474,rbf,-0.0746443840909444,10,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
475,rbf,-0.10652699755098935,10,1.0,0.01,10,art.attacks.evasion.ProjectedGradientDescent
476,rbf,-0.07949606057554456,1,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
477,rbf,-0.009890811612189632,100,1.0,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
478,rbf,-0.17782972912479242,100,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
479,rbf,-0.12237756540038829,10,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
480,rbf,-0.07155723103348641,10,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
481,rbf,-0.009890811612189632,1,1.0,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
482,rbf,-0.05686504871404905,10,1.0,0.1,10,art.attacks.evasion.ProjectedGradientDescent
483,rbf,-0.07688586188550972,10,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
484,rbf,-0.04687693749440709,100,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
485,rbf,-0.13425562106149888,1,1.0,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
486,rbf,-0.05341569111940969,100,0.01,0.1,100,art.attacks.evasion.ProjectedGradientDescent
487,rbf,-0.056756602384987344,100,0.01,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
488,rbf,-0.078925341509364,1,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
489,rbf,-0.18614931362800333,10,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
490,rbf,-0.009890811612189632,100,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
491,rbf,-0.014634835732591566,100,0.01,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
492,rbf,-0.2241328961815446,10,0.1,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
493,rbf,-0.06475834319706171,1,0.01,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
494,rbf,-0.0016888263403692428,1,0.1,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
495,rbf,-0.050455535178405994,1,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
496,rbf,0.007295275612290153,1,0.001,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
