,Kernel,Average False Confidence,Attack,batch_size,eps,eps_step,max_iter,name
1622,linear,-0.009167555704102447,"{'batch_size': 10, 'eps': 1, 'eps_step': 0.0001, 'max_iter': 10, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,1.0,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1623,linear,-0.007972095339427315,"{'batch_size': 100, 'eps': 0.001, 'eps_step': 0.0001, 'max_iter': 10, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1624,linear,-0.006839877931403598,"{'batch_size': 100, 'eps': 0.001, 'eps_step': 0.1, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
1625,linear,-0.00140771114729908,"{'batch_size': 1, 'eps': 1, 'eps_step': 0.0001, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1626,linear,-0.02,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.01, 'max_iter': 10, 'batch_size': 100}",100,0.01,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1627,linear,-0.009078856694512678,"{'batch_size': 10, 'eps': 1, 'eps_step': 0.001, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1628,linear,-0.010813005017176724,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.001, 'max_iter': 1, 'batch_size': 10}",10,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1629,linear,-0.005931556020925859,"{'batch_size': 1, 'eps': 0.001, 'eps_step': 0.1, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
1630,linear,-0.009920395934432192,"{'batch_size': 1, 'eps': 0.01, 'eps_step': 0.0001, 'max_iter': 10, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.01,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1631,linear,-0.005931556020925859,"{'batch_size': 100, 'eps': 0.01, 'eps_step': 0.1, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.01,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
1632,linear,-0.02,"{'batch_size': 1, 'eps': 1, 'eps_step': 0.001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1633,linear,-0.008708309622036316,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.1, 'max_iter': 1, 'batch_size': 100}",100,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1634,linear,-0.02,"{'batch_size': 100, 'eps': 0.001, 'eps_step': 0.001, 'max_iter': 10, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1635,linear,-0.009078856694512678,"{'batch_size': 100, 'eps': 0.01, 'eps_step': 0.001, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.01,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1636,linear,-0.00923085408834485,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.01, 'max_iter': 10, 'batch_size': 100}",100,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1637,linear,-0.011085623170658847,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.001, 'max_iter': 10, 'batch_size': 1}",1,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1638,linear,-0.008135102150698108,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.0001, 'max_iter': 100, 'batch_size': 10}",10,0.001,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1639,linear,-0.009401214855529234,"{'batch_size': 1, 'eps': 0.1, 'eps_step': 0.01, 'max_iter': 10, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.1,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1640,linear,-0.02,"{'batch_size': 10, 'eps': 0.001, 'eps_step': 0.1, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1641,linear,-0.02,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.001, 'max_iter': 10, 'batch_size': 10}",10,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1642,linear,-0.02,"{'batch_size': 100, 'eps': 0.01, 'eps_step': 0.0001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1643,linear,-0.02,"{'batch_size': 100, 'eps': 1, 'eps_step': 0.0001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,1.0,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1644,linear,-0.013634825624650217,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.001, 'max_iter': 100, 'batch_size': 1}",1,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1645,linear,-0.02,"{'batch_size': 1, 'eps': 0.1, 'eps_step': 0.001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1646,linear,-0.006780720051896543,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.01, 'max_iter': 100, 'batch_size': 1}",1,0.1,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1647,linear,-0.007888912700919943,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.0001, 'max_iter': 100, 'batch_size': 1}",1,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1648,linear,-0.02,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.001, 'max_iter': 100, 'batch_size': 10}",10,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1649,linear,-0.00787142693147878,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.0001, 'max_iter': 100, 'batch_size': 10}",10,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1650,linear,-0.010628836247816282,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.01, 'max_iter': 100, 'batch_size': 100}",100,0.1,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1651,linear,-0.009078856694512678,"{'batch_size': 100, 'eps': 0.001, 'eps_step': 0.01, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1652,linear,-0.004744319366495314,"{'batch_size': 1, 'eps': 0.01, 'eps_step': 0.1, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1653,linear,-0.014670384593915438,"{'batch_size': 10, 'eps': 0.1, 'eps_step': 0.1, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.1,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1654,linear,-0.02,"{'batch_size': 100, 'eps': 0.01, 'eps_step': 0.0001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1655,linear,-0.02,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.0001, 'max_iter': 10, 'batch_size': 1}",1,1.0,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1656,linear,-0.011683607421971401,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.001, 'max_iter': 1, 'batch_size': 10}",10,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1657,linear,-0.010717546396269833,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.001, 'max_iter': 1, 'batch_size': 100}",100,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1658,linear,-0.02,"{'batch_size': 10, 'eps': 0.001, 'eps_step': 0.0001, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.001,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1659,linear,-0.00996483083593583,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.0001, 'max_iter': 1, 'batch_size': 100}",100,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1660,linear,-0.0014297195891721337,"{'batch_size': 10, 'eps': 0.001, 'eps_step': 0.0001, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.001,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
1661,linear,-0.010130184652623593,"{'batch_size': 100, 'eps': 0.01, 'eps_step': 0.001, 'max_iter': 10, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1662,linear,-0.013716016323630826,"{'batch_size': 100, 'eps': 1, 'eps_step': 0.001, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1663,linear,-0.011019760416250328,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.0001, 'max_iter': 10, 'batch_size': 100}",100,1.0,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1664,linear,-0.009350561049308632,"{'batch_size': 10, 'eps': 0.001, 'eps_step': 0.01, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1665,linear,-0.02,"{'batch_size': 1, 'eps': 0.001, 'eps_step': 0.1, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1666,linear,-0.009674650039387202,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.001, 'max_iter': 1, 'batch_size': 100}",100,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1667,linear,-0.009571990118361568,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.001, 'max_iter': 1, 'batch_size': 100}",100,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1668,linear,-0.009485086712473372,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.001, 'max_iter': 100, 'batch_size': 10}",10,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1669,linear,-0.010919198473587004,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.001, 'max_iter': 10, 'batch_size': 1}",1,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1670,linear,-0.02,"{'batch_size': 100, 'eps': 0.001, 'eps_step': 0.1, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1671,linear,-0.009584616283274762,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.0001, 'max_iter': 1, 'batch_size': 1}",1,1.0,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1672,linear,0.07335406914546216,"{'batch_size': 10, 'eps': 0.01, 'eps_step': 0.01, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.01,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1673,linear,-0.02,"{'batch_size': 1, 'eps': 1, 'eps_step': 0.001, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1674,linear,0.04548986957514124,"{'batch_size': 100, 'eps': 0.1, 'eps_step': 0.01, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.1,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1675,linear,-0.005865800377262571,"{'batch_size': 10, 'eps': 0.001, 'eps_step': 0.1, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
1676,linear,-0.009715120191990728,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.001, 'max_iter': 1, 'batch_size': 1}",1,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1677,linear,-0.02,"{'batch_size': 100, 'eps': 0.1, 'eps_step': 0.0001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.1,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1678,linear,-0.02,"{'batch_size': 10, 'eps': 0.001, 'eps_step': 0.001, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.001,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1679,linear,-0.02,"{'batch_size': 100, 'eps': 0.1, 'eps_step': 0.001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1680,linear,-0.02,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.001, 'max_iter': 100, 'batch_size': 10}",10,0.01,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1681,linear,-0.011669594587461828,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.001, 'max_iter': 1, 'batch_size': 1}",1,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1682,linear,-0.011425369599368223,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.0001, 'max_iter': 100, 'batch_size': 100}",100,0.001,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1683,linear,-0.02,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.01, 'max_iter': 10, 'batch_size': 100}",100,1.0,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1684,linear,-0.003584156472640858,"{'batch_size': 10, 'eps': 0.01, 'eps_step': 0.01, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.01,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1685,linear,-0.009078856694512678,"{'batch_size': 10, 'eps': 0.1, 'eps_step': 0.1, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.1,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1686,linear,-0.006976856020538642,"{'batch_size': 100, 'eps': 1, 'eps_step': 0.1, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,1.0,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1687,linear,-0.004365534790576311,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.01, 'max_iter': 10, 'batch_size': 1}",1,0.01,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1688,linear,-0.009928922641991913,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.01, 'max_iter': 1, 'batch_size': 1}",1,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1689,linear,-0.02,"{'batch_size': 100, 'eps': 0.01, 'eps_step': 0.001, 'max_iter': 10, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1690,linear,-0.009074378281017042,"{'batch_size': 100, 'eps': 0.1, 'eps_step': 0.01, 'max_iter': 10, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.1,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1691,linear,-0.005382517093979616,"{'batch_size': 100, 'eps': 0.001, 'eps_step': 0.01, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.001,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1692,linear,-0.02,"{'batch_size': 10, 'eps': 0.001, 'eps_step': 0.1, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1693,linear,-0.02,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.1, 'max_iter': 10, 'batch_size': 10}",10,0.001,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1694,linear,-0.02,"{'batch_size': 100, 'eps': 0.01, 'eps_step': 0.1, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1695,linear,-0.010714898391391678,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.1, 'max_iter': 1, 'batch_size': 1}",1,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1696,linear,-0.02,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.001, 'max_iter': 1000, 'batch_size': 10}",10,1.0,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1697,linear,-0.011495922218519344,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.1, 'max_iter': 100, 'batch_size': 100}",100,0.01,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1698,linear,-0.00479713284541093,"{'batch_size': 1, 'eps': 0.001, 'eps_step': 0.0001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1699,linear,-0.004818988185256928,"{'batch_size': 10, 'eps': 0.001, 'eps_step': 0.001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1700,linear,-0.010708981355772236,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.0001, 'max_iter': 10, 'batch_size': 100}",100,0.01,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1701,linear,-0.0009653566579584383,"{'batch_size': 10, 'eps': 0.001, 'eps_step': 0.01, 'max_iter': 10, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1702,linear,-0.02,"{'batch_size': 10, 'eps': 0.001, 'eps_step': 0.001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1703,linear,-0.010712346871072188,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.0001, 'max_iter': 1, 'batch_size': 100}",100,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1704,linear,-0.0011892399853606706,"{'batch_size': 1, 'eps': 0.001, 'eps_step': 0.001, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1705,linear,-0.02,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.001, 'max_iter': 10, 'batch_size': 100}",100,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1706,linear,-0.00827063440152074,"{'batch_size': 10, 'eps': 0.01, 'eps_step': 0.01, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.01,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1707,linear,-0.0033901498365454886,"{'batch_size': 10, 'eps': 0.001, 'eps_step': 0.0001, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.001,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
1708,linear,-0.003410959521685888,"{'batch_size': 100, 'eps': 1, 'eps_step': 0.1, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,1.0,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
1709,linear,-0.02,"{'batch_size': 10, 'eps': 0.01, 'eps_step': 0.1, 'max_iter': 10, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.01,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1710,linear,0.006556136873901325,"{'batch_size': 100, 'eps': 0.01, 'eps_step': 0.0001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1711,linear,-0.02,"{'batch_size': 1, 'eps': 0.1, 'eps_step': 0.01, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.1,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1712,linear,-0.010927961433027862,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.0001, 'max_iter': 10, 'batch_size': 10}",10,0.01,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1713,linear,-0.0016261091517647385,"{'batch_size': 10, 'eps': 0.01, 'eps_step': 0.001, 'max_iter': 10, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1714,linear,-0.02,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.0001, 'max_iter': 10, 'batch_size': 10}",10,0.01,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1715,linear,-0.013512208660564778,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.001, 'max_iter': 100, 'batch_size': 100}",100,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1716,linear,-0.011093336879723602,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.001, 'max_iter': 10, 'batch_size': 100}",100,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1717,linear,-0.0014076702754267445,"{'batch_size': 100, 'eps': 0.001, 'eps_step': 0.001, 'max_iter': 10, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1718,linear,-0.02,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.1, 'max_iter': 10, 'batch_size': 1}",1,0.001,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1719,linear,-0.013503447981852528,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.01, 'max_iter': 100, 'batch_size': 10}",10,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1720,linear,-0.01187411249063773,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.1, 'max_iter': 1000, 'batch_size': 10}",10,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
1721,linear,-0.01090180036464881,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.001, 'max_iter': 1000, 'batch_size': 100}",100,0.01,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1722,linear,-0.009695984135403428,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.01, 'max_iter': 1, 'batch_size': 100}",100,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1723,linear,-0.010747807283555438,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.001, 'max_iter': 1, 'batch_size': 100}",100,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1724,linear,-0.0063694059111471905,"{'batch_size': 10, 'eps': 0.1, 'eps_step': 0.1, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.1,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
1725,linear,-0.004744319366495314,"{'batch_size': 1, 'eps': 0.001, 'eps_step': 0.001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1726,linear,-0.02,"{'batch_size': 10, 'eps': 1, 'eps_step': 0.001, 'max_iter': 10, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1727,linear,-0.010117248644024664,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.0001, 'max_iter': 10, 'batch_size': 10}",10,0.1,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1728,linear,-0.007619720893866182,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.01, 'max_iter': 100, 'batch_size': 100}",100,0.01,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1729,linear,-0.008292499285940431,"{'batch_size': 10, 'eps': 0.001, 'eps_step': 0.01, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.001,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1730,linear,-0.02,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.001, 'max_iter': 10, 'batch_size': 100}",100,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1731,linear,-0.02,"{'batch_size': 100, 'eps': 1, 'eps_step': 0.001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1732,linear,-0.005931556020925859,"{'batch_size': 100, 'eps': 0.1, 'eps_step': 0.0001, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.1,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
1733,linear,-0.010717228223188683,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.0001, 'max_iter': 1, 'batch_size': 100}",100,0.1,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1734,linear,0.022312206736046516,"{'batch_size': 100, 'eps': 0.001, 'eps_step': 0.0001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1735,linear,-0.008205231754509688,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.01, 'max_iter': 10, 'batch_size': 1}",1,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
