,Kernel,Average False Confidence After Retraining,batch_size,eps,eps_step,max_iter,name
1469,poly,-0.4050926628204852,1,1.0,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1470,poly,-0.4050974202730035,1,1.0,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
1471,poly,-0.4071044287864861,100,0.1,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1472,poly,-0.4074902679674882,100,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1473,poly,-0.40580229150834357,10,0.001,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1474,poly,-0.4072947251771712,10,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1475,poly,-0.4076807753405137,100,0.1,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1476,poly,-0.4058553789577769,10,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1477,poly,-0.40939844723420604,100,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1478,poly,-0.4082322158759639,1,1.0,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1479,poly,-0.40732865989688,100,1.0,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1480,poly,-0.4076768077159079,1,0.01,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1481,poly,-0.40953779268728746,10,0.1,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1482,poly,-0.4063222319056291,100,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1483,poly,-0.40754585504599605,1,0.1,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1484,poly,-0.4057270096191889,10,0.1,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1485,poly,-0.4072378538604821,10,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1486,poly,-0.40694233084059733,1,0.01,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
1487,poly,-0.4060008547484728,1,1.0,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1488,poly,-0.40752118378581587,10,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1489,poly,-0.4093933734478204,1,0.001,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1490,poly,-0.408077601133269,1,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1491,poly,-0.40838179793000506,1,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1492,poly,-0.4073092748455343,1,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1493,poly,-0.40743275897769643,10,1.0,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1494,poly,-0.4065727511888123,1,0.1,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1495,poly,-0.4076965352811422,10,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1496,poly,-0.40634863186739983,10,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1497,poly,-0.40775963132272247,100,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1498,poly,-0.4077645050565594,10,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1499,poly,-0.4075413716236298,1,1.0,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
1500,poly,-0.40939894129751314,10,0.01,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1501,poly,-0.4059465536375558,1,1.0,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1502,poly,-0.40720000070119466,1,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1503,poly,-0.4085083740606602,1,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1504,poly,-0.4072159613094473,1,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1505,poly,-0.40767877763978044,100,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1506,poly,-0.4072205770931929,10,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1507,poly,-0.40654677941139267,1,1.0,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1508,poly,-0.40914131346796895,1,0.01,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1509,poly,-0.40728376614036144,10,0.001,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1510,poly,-0.4053831255939512,10,1.0,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
1511,poly,-0.4083660553357358,10,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1512,poly,-0.4076264804929709,10,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1513,poly,-0.40855331999070066,100,0.01,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1514,poly,-0.4087154593218931,1,0.001,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1515,poly,-0.4069567371780245,10,0.1,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1516,poly,-0.4081971420710497,100,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1517,poly,-0.4057363562017882,1,0.1,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
1518,poly,-0.40764656375190916,10,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1519,poly,-0.40749082288613364,1,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1520,poly,-0.4066531577305287,1,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1521,poly,-0.40758870885831977,100,0.01,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1522,poly,-0.40806678250286355,1,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1523,poly,-0.40705772324666883,10,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1524,poly,-0.40628337671375336,100,1.0,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1525,poly,-0.40755457665539635,1,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1526,poly,-0.40722479132840256,1,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1527,poly,-0.407688458788206,1,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1528,poly,-0.40765564386736003,100,1.0,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1529,poly,-0.40819831083466773,1,1.0,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1530,linear,0.04424011914229738,100,0.1,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1531,linear,0.04190046766788665,1,0.01,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1532,linear,0.03273776488817958,10,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1533,linear,0.028140568881517895,1,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1534,linear,0.03201227246275692,100,1.0,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1535,linear,0.0405722935875383,10,1.0,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1536,linear,0.041362085134157615,10,0.1,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1537,linear,0.04363169721318091,10,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1538,linear,0.04228024876324273,100,0.001,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1539,linear,0.03514140698241173,100,0.01,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1540,linear,0.03501520624313582,100,1.0,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1541,linear,0.03979139127107132,100,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1542,linear,0.040907504313169876,10,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1543,linear,0.04059949760336778,1,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1544,linear,0.029985868400876647,1,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1545,linear,0.04424062461783162,1,0.001,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
1546,linear,0.040663687596856485,10,0.01,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1547,linear,0.04447899003723748,1,0.001,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1548,linear,0.024815363754187723,100,1.0,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1549,linear,0.03967466145268478,1,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1550,linear,0.04091803806443181,1,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1551,linear,0.039317113274393876,10,0.01,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1552,linear,0.04424062461783162,100,0.01,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1553,linear,0.04232804052985549,10,0.001,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1554,linear,0.044097678032574625,1,0.001,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1555,linear,0.02725322839741402,10,0.001,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1556,linear,0.05,100,0.01,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1557,linear,0.03945816242500719,100,0.1,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1558,linear,0.041175415583040935,10,1.0,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1559,linear,0.04424062461783162,10,1.0,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
1560,linear,0.034381559881480374,10,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1561,linear,0.02981906057168981,100,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1562,linear,0.04098190309749089,100,0.001,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1563,linear,0.03853196650160989,100,0.1,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1564,linear,0.036215607725877313,10,1.0,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1565,linear,0.04130937295672847,1,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1566,linear,0.0435088109652294,1,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1567,linear,0.03873733868845807,10,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1568,linear,0.03874265683594046,100,0.001,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1569,linear,0.05,10,1.0,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1570,linear,0.03257322235423828,10,1.0,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1571,linear,0.03430101088176067,1,0.1,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1572,linear,0.042424928309363306,100,0.1,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1573,linear,0.02974086285640347,10,0.1,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1574,linear,0.04136914000324568,1,0.1,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1575,linear,0.04097122842449025,100,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1576,linear,0.05,10,0.01,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1577,linear,0.041700988757351884,10,0.01,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1578,linear,0.041600439151375956,100,0.01,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1579,linear,0.04152753172687234,1,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1580,linear,0.0399497823527307,10,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1581,linear,0.03496325062212884,100,1.0,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1582,linear,0.03666969524324202,100,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1583,linear,0.043801524624952216,10,1.0,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1584,linear,0.04023817061261258,1,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
1585,linear,0.02890053148840407,10,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1586,linear,0.034818449277464025,10,0.1,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1587,linear,0.027282314314976106,100,1.0,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1588,linear,0.03160187137500757,1,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1589,linear,0.03532131929110292,1,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1590,linear,0.03994547525275937,1,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1591,linear,0.037673753742432405,1,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1592,linear,0.04151661958879263,100,0.01,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1593,linear,0.043638773329699204,100,0.001,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1594,linear,0.05082099308370335,1,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1595,linear,0.03965858516197205,1,0.1,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1596,linear,0.038903660876185776,100,0.1,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1597,linear,0.04424062461783162,10,0.001,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1598,linear,0.03472496512304459,10,1.0,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1599,linear,0.04424062461783162,1,0.1,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
1600,linear,0.03430885076027152,10,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1601,linear,0.03759054342232925,100,0.1,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
1602,linear,0.036890577155237275,1,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
1603,linear,0.04241065994737497,100,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1604,linear,0.05,10,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1605,linear,0.0399615288920959,100,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1606,linear,0.041863963437414,1,0.01,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1607,linear,0.04226202768296959,10,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1608,linear,0.040073403784687434,10,1.0,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1609,linear,0.03761525812477547,1,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1610,linear,0.04194947052357808,10,0.1,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1611,linear,0.038136431057245804,100,0.1,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1612,linear,0.027798851587229563,100,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1613,linear,0.02206807694548015,100,1.0,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1614,linear,0.04424062461783162,100,0.001,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1615,linear,0.04193362487252589,100,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1616,linear,0.04055260146977016,1,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1617,linear,0.03917270537603529,100,1.0,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
1618,linear,0.04424062461783162,10,0.1,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
1619,linear,0.03541549481259061,10,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1620,linear,0.03945005275384243,1,0.1,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1621,linear,0.03697906291470431,10,0.001,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1622,linear,0.042038251166904746,10,1.0,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1623,linear,0.04116096830150599,100,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1624,linear,0.04068536117530918,100,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
1625,linear,0.0437166159384503,1,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1626,linear,0.036917237015884084,100,0.01,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1627,linear,0.05,10,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1628,linear,0.028868898273512564,10,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1629,linear,0.04424062461783162,1,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
1630,linear,0.04188727805068588,1,0.01,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1631,linear,0.04424062461783162,100,0.01,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
1632,linear,0.041060680993453606,1,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1633,linear,0.03484895669936806,100,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1634,linear,0.041611877913597155,100,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1635,linear,0.05,100,0.01,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1636,linear,0.04210382394128866,100,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1637,linear,0.040864847885677485,1,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1638,linear,0.027349480013670466,10,0.001,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1639,linear,0.04134982358459204,1,0.1,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1640,linear,0.04129719509366517,10,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1641,linear,0.033028096522230675,10,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1642,linear,0.039656451021583196,100,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1643,linear,0.04080373102051379,100,1.0,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1644,linear,0.03931705009345539,1,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1645,linear,0.039957613378054334,1,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1646,linear,0.034966337424746,1,0.1,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1647,linear,0.04280641534322299,1,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1648,linear,0.027295097926038635,10,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1649,linear,0.04281706099747069,10,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1650,linear,0.031852530633247944,100,0.1,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1651,linear,0.05,100,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1652,linear,0.041985372967695084,1,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1653,linear,0.0408959550253936,10,0.1,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1654,linear,0.04007386950515297,100,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1655,linear,0.022031251705893987,1,1.0,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1656,linear,0.03192274975944598,10,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1657,linear,0.02882562502507752,100,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1658,linear,0.04200382278549327,10,0.001,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1659,linear,0.03495906065878437,100,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1660,linear,0.04370946890212472,10,0.001,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
1661,linear,0.040875365014981464,100,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1662,linear,0.039733166278464294,100,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1663,linear,0.04090484047689502,100,1.0,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1664,linear,0.04390452513366135,10,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1665,linear,0.03816981714012098,1,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1666,linear,0.03492561437866149,100,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1667,linear,0.034322230292078384,100,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1668,linear,0.05,10,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1669,linear,0.04096590938073504,1,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1670,linear,0.03952296629380445,100,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1671,linear,0.034308632642174555,1,1.0,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1672,linear,0.048848644436845626,10,0.01,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1673,linear,0.03745541846806727,1,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1674,linear,0.04661162996401688,100,0.1,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1675,linear,0.04227317312372989,10,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
1676,linear,0.03472910677581669,1,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1677,linear,0.0407903355064105,100,0.1,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1678,linear,0.03674813573283625,10,0.001,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1679,linear,0.03993764423462018,100,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
