,data.generate.class_sep,data.generate.n_classes,data.generate.n_features,data.generate.n_informative,data.generate.n_redundant,data.generate.n_repeated,data.generate.n_samples,data.name,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.time_series,data.sample.train_size,model.init.C,model.init.coef0,model.init.degree,model.init.kernel,model.init.max_iter,model.init.name,model.init.probability,scorers.accuracy.name,scorers.accuracy.normalize,scorers.f1.average,scorers.f1.name,scorers.precision.average,scorers.precision.name,scorers.recall.average,scorers.recall.name,files.attack_file,files.attack_predictions_file,files.attack_probabilities_file,files.attack_samples_file,files.attack_score_dict_file,files.attack_time_dict_file,files.data_file,files.ground_truth_file,files.model_file,files.params_file,files.path,files.predictions_file,files.probabilities_file,files.reports,files.score_dict_file,files.time_dict_file,accuracy,f1,precision,recall,fit_time,predict_time,proba_time,model.init.gamma,model.sklearn_pipeline.feature_selection.name,model.sklearn_pipeline.feature_selection.with_mean,model.sklearn_pipeline.feature_selection.with_std,attack.init.name,attack.init.eps,attack.init.eps_step,attack.init.max_iter,attack.init.batch_size,attack.generate.attack_size,files.samples_file,attack_fit_time,attack_predict_time,attack_proba_time,model.art_pipeline.trainer_defence.name,model.art_pipeline.trainer_defence.ratio,Kernel,Features,Samples,input_size
0,1,2,100,99,0,0,101000,['classification'],42,True,True,1000,True,100,0.001,1000.0,5,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/b4fad09373e308a474653d4a60f39244.pickle,ground_truth.json,model_queue/model/710f17d8dc1cd8542429c265465c9bd3.pickle,params.json,reports/model_queue/26ce955bffc8c2b955b57da90e2f23dd,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.6747947948,0.6750679289,0.6764591313,0.6747947948,5.910732999950597e-05,3.3162818418416805e-06,2.8320353453454844e-06,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,100,100,10100000
0,1,2,100,99,0,0,101000,classification,42,True,True,1000,True,10000,0.1,0.001,4,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/01eb33708d8ad0489445fc64abfc06d9.npz,ground_truth.json,models/fe1e0f0424b01a1aa52b929227c09180.pkl,params.json,reports/train/a4c918fe170306ea44ccb91043a15af5,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.42,0.5915492958,1.0,0.42,0.0005860609911000211,8.558823999919696e-05,8.024304000173288e-05,,,,,,,,,,,,,,,,,poly,100,10000,10100000
0,1,2,100,99,0,0,101000,['classification'],42,True,True,1000,True,100,10.0,0.1,1,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/b4fad09373e308a474653d4a60f39244.pickle,ground_truth.json,model_queue/model/606c288bd1cd237e33809b59438a619a.pickle,params.json,reports/model_queue/bd3abd46db1187ba317b7d16f3ed1448,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.6631531532,0.6632742241,0.6638525043,0.6631531532,6.334012999900551e-05,3.926169929930513e-06,4.084809149149337e-06,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,100,100,10100000
0,1,2,100,99,0,0,101000,['classification'],42,True,True,1000,True,1000,10000.0,0.0001,4,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/2fcd673cda6f26bc63ebeceef99ece54.pickle,ground_truth.json,model_queue/model/8d553b168da3964931ccdb271d78ccf1.pickle,params.json,reports/model_queue/a4ab3f94a1affa2f06d205a4509e1557,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.9886363636,0.9886365379,0.988662424,0.9886363636,0.0004503058850000343,4.377962301010034e-05,3.868494833333365e-05,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,100,1000,10100000
0,1,2,100,99,0,0,110000,classification,42,True,True,1000,True,100000,0.01,0.01,4,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/42871f8d8f378f7ecf95fd9e760de151.npz,ground_truth.json,models/b896057aadfb4c3407f5bc92da057aaf.pkl,params.json,reports/train/4139011059a1915cac40832c289cc08f,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.5087777778,0.660918635,0.9867699121,0.5087777778,0.001724104384759994,6.866119766669322e-05,6.915852799971213e-05,,,,,,,,,,,,,,,,,poly,100,100000,11000000
0,1,2,10,9,0,0,101000,['classification'],42,True,True,1000,True,100,0.01,1.0,2,linear,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/ec0e70f7e9639ecdbbd1cf97ef1bf9d0.pickle,ground_truth.json,model_queue/model/8977c6a96c055ca35b5f33e3987e4481.pickle,params.json,reports/model_queue/38a7b0d729b611bbd0a50d116f72737b,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.7360660661,0.7399491822,0.7650137383,0.7360660661,2.2149509999991322e-05,1.883682422422416e-06,2.1496050850851186e-06,auto,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,linear,10,100,1010000
0,1,2,100,99,0,0,101000,['classification'],42,True,True,1000,True,100,0.1,0.001,1,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/b4fad09373e308a474653d4a60f39244.pickle,ground_truth.json,model_queue/model/451ef095f55aaf0d64e6f55bda9ee974.pickle,params.json,reports/model_queue/31db34eaba364b4f7027d46075b1e677,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.5964764765,0.6487048532,0.826049381,0.5964764765,3.250572000013108e-05,4.134534594594764e-06,4.106742792792908e-06,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,100,100,10100000
0,1,2,10,9,0,0,110000,classification,42,True,True,1000,True,100000,0.001,0.1,5,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/37831463be384fc431230a73539cd2b6.npz,ground_truth.json,models/c21bfe0f9a927307bf4df153fe5d8fdd.pkl,params.json,reports/train/2a3bfa8e092ef14e89e6626b207a7b26,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.5004444444,0.6670616114,1.0,0.5004444444,0.00033476217962999724,4.7656684999916855e-05,4.605572411108167e-05,,,,,,,,,,,,,,,,,poly,10,100000,1100000
0,1,2,10,9,0,0,100000,['classification'],42,True,True,1000,True,10000,1.0,10.0,2,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/2466a5a7f13dbeb921b6a3feee0dc649.pickle,ground_truth.json,model_queue/model/d73785221d32d7b7770b5849e32f81b8.pickle,params.json,reports/model_queue/c20d58ef956952d03dde7a73e166ee3a,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.771505618,0.7727978187,0.782679554,0.771505618,0.00023307192759998543,2.8460611539327822e-05,2.8546297303369664e-05,auto,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,10,10000,1000000
0,1,2,10,9,0,0,100000,['classification'],42,True,True,1000,True,10000,0.1,10.0,4,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/2466a5a7f13dbeb921b6a3feee0dc649.pickle,ground_truth.json,model_queue/model/f969973c8781395c8579a9dc35d1fa53.pickle,params.json,reports/model_queue/8c80790e6c8746cc62d8ffc8ffe654cb,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.7194157303,0.721878734,0.7367340261,0.7194157303,0.00018401451199997608,2.6322048112356906e-05,2.658240329213421e-05,auto,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,10,10000,1000000
0,1,2,10,9,0,0,100000,['classification'],42,True,True,1000,True,10000,0.001,1000.0,5,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/2466a5a7f13dbeb921b6a3feee0dc649.pickle,ground_truth.json,model_queue/model/dc1ad50a015bf4817120a763fcbe0a7d.pickle,params.json,reports/model_queue/dfcbda14ff83e9aac8add22ede62354b,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.5163370787,0.5214585891,0.5372255382,0.5163370787,0.00016693816549995973,2.3153002370788038e-05,2.363292642696272e-05,auto,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,10,10000,1000000
0,1,2,100,99,0,0,101000,['classification'],42,True,True,1000,True,100,1.0,0.1,5,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/b4fad09373e308a474653d4a60f39244.pickle,ground_truth.json,model_queue/model/018a0fa0b791d17dada6827e1d728906.pickle,params.json,reports/model_queue/de820fb7bb945ae56264bd0a5767dc01,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.5055955956,0.6654867878,0.994368273,0.5055955956,5.054362999999285e-05,4.802530230230055e-06,6.2270496596596876e-06,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,100,100,10100000
0,1,2,10,9,0,0,100000,['classification'],42,True,True,1000,True,100,1.0,1000.0,3,rbf,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/5048c8b0cfeb3c18600b08a0325b238b.pickle,ground_truth.json,model_queue/model/39c2901c940e21597d8833ffe11d3567.pickle,params.json,reports/model_queue/ddca78f4e026ce646b4fb4e083cbe675,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.8353185035,0.8360841714,0.8445673122,0.8353185035,2.981161999997539e-05,3.937288220424831e-06,4.162182871587351e-06,auto,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,rbf,10,100,1000000
0,1,2,10,9,0,0,100000,['classification'],42,True,True,1000,True,10000,10000.0,10000.0,3,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/2466a5a7f13dbeb921b6a3feee0dc649.pickle,ground_truth.json,model_queue/model/2da393914823c8e7da7414fe1e1c906d.pickle,params.json,reports/model_queue/2f8f5ce74deb0e980cfe5ccf6784485d,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.4448314607,0.4555780601,0.4827307577,0.4448314607,0.00010772119389985164,1.2981509977527842e-05,1.2145025393243138e-05,auto,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,10,10000,1000000
0,1,2,100,99,0,0,101000,['classification'],42,True,True,1000,True,1000,0.001,10000.0,1,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/2fcd673cda6f26bc63ebeceef99ece54.pickle,ground_truth.json,model_queue/model/d4d598631e8b06a06e921b21728a5147.pickle,params.json,reports/model_queue/bbbfa5b3733935fc056e63ba747f302c,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.7937373737,0.7938212312,0.7945297876,0.7937373737,0.0001977654080000093,3.345990591919252e-05,3.369323301010101e-05,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,100,1000,10100000
0,1,2,10,9,0,0,100000,['classification'],42,True,True,1000,True,100,0.0001,100.0,5,linear,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/5048c8b0cfeb3c18600b08a0325b238b.pickle,ground_truth.json,model_queue/model/7fcd4a7906536f035ccb45dbee08416b.pickle,params.json,reports/model_queue/cd392a72c829512c8f5806c197c05980,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.7486653185,0.7487648775,0.7494590585,0.7486653185,2.14918099999295e-05,1.918649089989543e-06,2.066076157735033e-06,auto,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,linear,10,100,1000000
0,1,2,100,99,0,0,110000,classification,42,True,True,1000,True,100000,1.0,10000.0,1,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/42871f8d8f378f7ecf95fd9e760de151.npz,ground_truth.json,models/f9099e48e123fc16c5c6002bd01b52f6.pkl,params.json,reports/train/a340d42af862e73fba542659022624b3,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.6368888889,0.6373529905,0.6391565956,0.6368888889,0.0018195687996999913,7.516097200035196e-05,7.434442388896262e-05,,,,,,,,,,,,,,,,,poly,100,100000,11000000
0,1,2,10,9,0,0,101000,classification,42,True,True,1000,True,10000,0.0001,10.0,1,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/581107a2ee32dfca25b871561269b320.npz,ground_truth.json,models/ceda70645d256756c264e7b70aadc6b3.pkl,params.json,reports/train/d57d84d86b67691625c344933835c1db,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.5305555556,0.6584402724,0.9586521176,0.5305555556,0.000313771283899996,4.039825476666642e-05,4.141541871111119e-05,,,,,,,,,,,,,,,,,poly,10,10000,1010000
0,1,2,10,9,0,0,101000,classification,42,True,True,1000,True,10000,10.0,10.0,3,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/581107a2ee32dfca25b871561269b320.npz,ground_truth.json,models/5813e2794606dcf4889e6578342d33c1.pkl,params.json,reports/train/6ab6d8cb8edef1eaa8f82e494829beaa,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.7131666667,0.713196706,0.7133780588,0.7131666667,0.00017938148970000044,2.0993556833333414e-05,2.0788439388888946e-05,,,,,,,,,,,,,,,,,poly,10,10000,1010000
0,1,2,100,99,0,0,110000,classification,42,True,True,1000,True,100000,0.1,100.0,3,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/42871f8d8f378f7ecf95fd9e760de151.npz,ground_truth.json,models/c07e7d65edbd2d0a5d611d55c2963007.pkl,params.json,reports/train/fd303dc274f032c6aa169ba8433474ea,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.6502222222,0.6508997871,0.6545163099,0.6502222222,0.001598094991149992,6.207307988895789e-05,6.30183804443934e-05,,,,,,,,,,,,,,,,,poly,100,100000,11000000
0,1,2,1000,999,0,0,101000,['classification'],42,True,True,1000,True,1000,0.001,100.0,4,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/599b0e796dac82316ad0ac001ceccdd1.pickle,ground_truth.json,model_queue/model/d6c7525bb17fb2057db4ccdf7e586fbe.pickle,params.json,reports/model_queue/e203bbfc0125bd2084a60957d3eb8531,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.6732424242,0.673242481,0.673243439,0.6732424242,0.0011549321980000116,0.00015679225134343456,0.00015848163966666653,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,1000,1000,101000000
0,1,2,10,9,0,0,100000,['classification'],42,True,True,1000,True,10000,1.0,1.0,3,rbf,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/2466a5a7f13dbeb921b6a3feee0dc649.pickle,ground_truth.json,model_queue/model/5ac47195d1747e2fe2d9d32b04185c41.pickle,params.json,reports/model_queue/2d64d4c426db47573b019cf5160b0e64,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.9610898876,0.9610909278,0.9611499951,0.9610898876,0.0003305712583000059,7.150233362920241e-05,8.224601888763204e-05,auto,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,rbf,10,10000,1000000
0,1,2,100,99,0,0,101000,['classification'],42,True,True,1000,True,100,0.1,0.1,5,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/b4fad09373e308a474653d4a60f39244.pickle,ground_truth.json,model_queue/model/4c3f42ff409693d238cc77ceb534ef81.pickle,params.json,reports/model_queue/e4633af72722e81f16e1a619d1b9a3f5,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.4996096096,0.6663195626,1.0,0.4996096096,3.113941000037812e-05,3.7524809609609153e-06,3.9587394194181665e-06,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,100,100,10100000
0,1,2,10,9,0,0,101000,['classification'],42,True,True,1000,True,100,100.0,10000.0,2,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/ec0e70f7e9639ecdbbd1cf97ef1bf9d0.pickle,ground_truth.json,model_queue/model/6a7473a7e6e52c2aa5f702323c8526ca.pickle,params.json,reports/model_queue/28ffa54b949a0b196a1679307c7aa60e,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.6393193193,0.6395118643,0.6403597406,0.6393193193,9.599494999974923e-05,3.576290680680554e-06,3.967785565565337e-06,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,10,100,1010000
0,1,2,10,9,0,0,101000,['classification'],42,True,True,1000,True,100,1.0,0.1,4,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/ec0e70f7e9639ecdbbd1cf97ef1bf9d0.pickle,ground_truth.json,model_queue/model/d8efd35c7bdbf268389ab62ab04efab5.pickle,params.json,reports/model_queue/29aac0ef2d0b993c4fe4d61036cb6d36,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.8451851852,0.8458227244,0.8534884613,0.8451851852,2.966022000009616e-05,2.113365815815868e-06,2.2989629029028196e-06,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,10,100,1010000
0,1,2,10,9,0,0,100000,['classification'],42,True,True,1000,True,10000,10000.0,0.001,1,linear,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/2466a5a7f13dbeb921b6a3feee0dc649.pickle,ground_truth.json,model_queue/model/9ea489fcb5e89741497ac8414e2ca029.pickle,params.json,reports/model_queue/75b05046d8da324d121bc8a67169633c,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.544,0.5567365734,0.5982260187,0.544,0.00010030386520002139,9.832651775274387e-06,1.0173824078653494e-05,auto,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,linear,10,10000,1000000
0,1,2,10,9,0,0,101000,classification,42,True,True,1000,True,10000,0.001,0.1,1,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/581107a2ee32dfca25b871561269b320.npz,ground_truth.json,models/81c3f8e24e364a2f649d9d17beb93c12.pkl,params.json,reports/train/2ecf62d65ed897c3f8c0c39de06c9d13,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.5367444444,0.6586617333,0.9533418979,0.5367444444,0.0003091662376000158,4.0370602855556275e-05,4.066575656666676e-05,,,,,,,,,,,,,,,,,poly,10,10000,1010000
0,1,2,10,9,0,0,101000,classification,42,True,True,1000,True,10000,0.0001,10000.0,5,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/581107a2ee32dfca25b871561269b320.npz,ground_truth.json,models/be97ae236f571de517beb8c8d950cef3.pkl,params.json,reports/train/62ce523a1abc1f0a254d372dbbcc5c12,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.4264444444,0.4306229844,0.4408998873,0.4264444444,0.00011608496300000298,1.3701122522221947e-05,1.4189600766667354e-05,,,,,,,,,,,,,,,,,poly,10,10000,1010000
0,1,2,100,99,0,0,101000,['classification'],42,True,True,1000,True,100,100.0,1000.0,3,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/b4fad09373e308a474653d4a60f39244.pickle,ground_truth.json,model_queue/model/f6f09fb94b536b4051a1982c362b4530.pickle,params.json,reports/model_queue/1eac8eed8132310532a3198eeafaec86,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.6382382382,0.6420689195,0.6591995767,0.6382382382,4.709013000024243e-05,2.4351621721712696e-06,2.8103165165158683e-06,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,100,100,10100000
0,1,2,100,99,0,0,101000,['classification'],42,True,True,1000,True,10000,1.0,1000.0,1,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/1332ceae94be76b20525d9dbb1b61dc8.pickle,ground_truth.json,model_queue/model/85f27f995e481d1a3c1b09682696b511.pickle,params.json,reports/model_queue/16f07e2c8d413798336d90a0abddcdd2,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.7248888889,0.7350913187,0.7964126013,0.7248888889,0.0006093228467999779,9.739699415555757e-05,8.155307991111032e-05,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,100,10000,10100000
0,1,2,10,9,0,0,110000,classification,42,True,True,1000,True,100000,1000.0,1000.0,4,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/37831463be384fc431230a73539cd2b6.npz,ground_truth.json,models/ba4a59f9a73cfdbd7bb424369cbe02b0.pkl,params.json,reports/train/7718ca308dd96a0a9f863c9418e37868,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.3713333333,0.3733110086,0.3775682683,0.3713333333,0.00023436673762000282,3.0804533222383015e-05,3.1219576777706e-05,,,,,,,,,,,,,,,,,poly,10,100000,1100000
